Time,Temperature,Humidity,Speed,Flame Sensor,Front Sensor,Back Sensor,Latitude,Longitude,Drowsiness
Time,Temperature,Humidity,Speed,Flame Sensor,Front Sensor,Back Sensor,Latitude,Longitude,Drowsiness
09:59:37,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:37,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:37,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:38,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:39,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:39,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:39,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:39,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:39,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:40,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:41,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:41,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:41,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:41,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:41,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:42,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:43,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:43,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:43,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:43,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:43,30.50,97.0,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:44,30.50,96.9,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:45,30.50,96.9,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:45,30.50,96.9,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:45,30.50,96.9,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:45,30.50,96.9,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:45,30.50,96.9,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:46,30.50,96.9,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:46,30.50,96.9,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:47,30.50,96.9,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:47,30.50,96.9,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:47,30.50,96.9,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:47,30.50,96.9,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:48,30.60,96.9,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:49,30.60,96.9,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:49,30.60,96.9,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:49,30.60,96.9,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:49,30.60,96.9,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:49,30.60,96.9,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:50,30.50,96.9,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:51,30.50,96.9,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:51,30.50,96.9,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:51,30.50,96.9,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:51,30.50,96.9,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:51,30.50,96.9,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:52,30.60,96.9,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:53,30.60,96.9,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:53,30.60,96.9,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:53,30.60,96.9,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:53,30.60,96.9,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:53,30.60,96.9,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:57,30.60,96.8,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:58,30.60,96.8,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:58,30.60,96.8,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:58,30.60,96.8,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:58,30.60,96.8,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:58,30.60,96.8,0.53,not detected,not detected,flame detected,0.0,0.0,
09:59:59,30.60,96.7,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:00,30.60,96.7,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:00,30.60,96.7,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:00,30.60,96.7,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:00,30.60,96.7,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:00,30.60,96.7,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:01,30.50,96.7,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:02,30.50,96.7,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:02,30.50,96.7,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:02,30.50,96.7,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:02,30.50,96.7,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:02,30.50,96.7,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:03,30.60,96.7,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:04,30.60,96.7,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:04,30.60,96.7,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:04,30.60,96.7,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:04,30.60,96.7,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:04,30.60,96.7,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:05,30.50,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:06,30.50,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:06,30.50,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:06,30.50,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:06,30.50,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:06,30.50,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:07,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:08,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:08,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:08,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:08,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:08,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:09,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:10,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:10,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:10,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:10,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:10,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:11,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:12,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:12,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:12,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:12,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:12,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:13,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:14,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:14,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:14,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:14,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:14,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:15,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:16,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:16,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:16,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:16,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:16,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:17,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:18,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:18,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:18,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:18,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:18,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:19,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:20,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:20,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:20,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:20,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:20,30.60,96.6,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:21,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:22,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:22,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:22,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:22,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:22,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:23,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:24,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:24,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:24,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:24,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:24,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:28,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:29,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:29,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:29,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:29,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:29,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:30,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:31,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:31,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:31,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:31,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:31,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:32,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:33,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:33,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:33,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:33,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:33,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:34,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:35,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:35,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:35,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:35,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:35,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:36,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:37,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:37,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:37,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:37,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:37,30.60,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:38,30.60,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:39,30.60,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:39,30.60,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:39,30.60,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:39,30.60,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:39,30.60,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:40,30.60,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:41,30.60,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:41,30.60,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:41,30.60,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:41,30.60,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:41,30.60,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:42,30.60,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:43,30.60,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:43,30.60,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:43,30.60,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:43,30.60,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:43,30.60,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:44,30.60,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:45,30.60,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:45,30.60,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:45,30.60,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:45,30.60,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:45,30.60,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:46,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:47,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:47,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:47,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:47,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:47,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:48,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:49,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:49,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:49,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:49,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:49,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:50,30.60,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:51,30.60,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:51,30.60,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:51,30.60,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:51,30.60,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:51,30.60,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:52,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:53,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:53,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:53,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:53,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:53,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:54,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:55,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:55,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:55,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:55,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:55,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:56,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:57,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:57,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:57,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:57,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:57,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:58,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:59,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:59,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:59,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:59,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:00:59,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:00,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:01,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:01,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:01,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:01,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:01,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:02,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:03,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:03,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:03,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:03,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:03,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:04,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:05,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:05,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:05,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:05,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:05,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:06,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:07,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:07,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:07,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:07,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:07,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:08,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:09,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:09,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:09,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:09,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:09,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:13,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:14,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:14,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:14,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:14,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:14,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:15,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:16,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:16,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:16,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:16,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:16,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:17,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:18,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:18,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:18,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:18,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:18,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:19,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:20,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:20,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:20,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:20,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:20,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:21,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:22,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:22,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:22,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:22,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:22,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:23,30.70,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:24,30.70,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:24,30.70,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:24,30.70,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:24,30.70,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:24,30.70,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:25,30.70,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:26,30.70,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:26,30.70,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:26,30.70,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:26,30.70,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:26,30.70,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:27,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:28,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:28,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:28,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:28,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:28,30.70,96.4,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:29,30.70,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:30,30.70,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:30,30.70,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:30,30.70,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:30,30.70,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:30,30.70,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:31,30.70,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:32,30.70,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:32,30.70,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:32,30.70,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:32,30.70,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
10:01:32,30.70,96.5,0.53,not detected,not detected,flame detected,0.0,0.0,
Time,Temperature,Humidity,Speed,Flame Sensor,Front Sensor,Back Sensor,Latitude,Longitude,Drowsiness
Time,Temperature,Humidity,Speed,Flame Sensor,Front Sensor,Back Sensor,Latitude,Longitude,Drowsiness
10:45:37,0,0,,not detected,not detected,flame detected,0.0,0.0,
10:45:37,0,0,,not detected,not detected,flame detected,0.0,0.0,
10:45:37,0,0,,not detected,not detected,flame detected,0.0,0.0,
10:45:37,0,0,,not detected,not detected,flame detected,0.0,0.0,
10:45:37,0,0,,not detected,not detected,flame detected,0.0,0.0,
10:45:38,0,0,,not detected,not detected,flame detected,0.0,0.0,
10:45:52,30.90,97.9,,not detected,not detected,flame detected,0.0,0.0,
10:45:52,30.90,97.9,,not detected,not detected,flame detected,0.0,0.0,
10:45:52,30.90,97.9,,not detected,not detected,flame detected,0.0,0.0,
10:45:52,30.90,97.9,,not detected,not detected,flame detected,0.0,0.0,
10:45:52,30.90,97.9,,not detected,not detected,flame detected,0.0,0.0,
10:45:52,30.90,97.9,,not detected,not detected,flame detected,0.0,0.0,
10:45:53,30.90,97.9,,not detected,not detected,flame detected,0.0,0.0,
10:45:53,30.90,97.9,,not detected,not detected,flame detected,0.0,0.0,
10:45:53,30.90,97.9,,not detected,not detected,flame detected,0.0,0.0,
10:45:53,30.90,97.9,,not detected,not detected,flame detected,0.0,0.0,
10:45:53,30.90,97.9,,not detected,not detected,flame detected,0.0,0.0,
10:45:54,30.90,97.9,,not detected,not detected,flame detected,0.0,0.0,
10:45:57,30.90,97.9,,not detected,not detected,flame detected,0.0,0.0,
10:45:57,30.90,97.9,,not detected,not detected,flame detected,0.0,0.0,
10:45:58,30.90,97.9,,not detected,not detected,flame detected,0.0,0.0,
